Experiment conducted at: 2024-01-12 14:43:03
Body Name,Time,normal,tangent1,tangent2
Index_Middle,11.9164,14.0552,2.79873,5.32264
Thumb_Distal,12.2283,28.0667,4.21467,0.274144
Index_Middle,12.2283,16.7666,9.22749,13.999
Ring_Distal,12.2283,0,0,0
Small_Distal,12.2283,11.0796,5.11364,9.82898
Thumb_Distal,12.5311,19.7216,1.75559,2.89998
Index_Middle,12.5311,13.2223,0.405202,3.81525
Small_Distal,12.5311,6.08744,1.95388,5.76535
Thumb_Distal,12.8638,20.9293,0.985889,4.54519
Index_Middle,12.8638,14.9206,3.65275,3.94793
Small_Distal,12.8638,5.48795,2.70031,4.01519
Thumb_Distal,13.1787,20.4799,1.25476,4.15634
Index_Middle,13.1787,14.4136,3.45714,4.16917
Small_Distal,13.1787,5.58435,2.30989,3.50313
Thumb_Distal,13.4713,20.6334,1.06068,4.33267
Index_Middle,13.4713,14.6152,3.22149,3.25049
Small_Distal,13.4713,5.45849,2.20065,3.06102
Thumb_Distal,13.8007,20.3188,1.1068,4.38333
Index_Middle,13.8007,14.4439,2.70044,2.59205
Small_Distal,13.8007,5.35205,1.6855,2.20217
Thumb_Distal,14.1154,20.5063,1.09812,4.21895
Index_Middle,14.1154,14.4859,2.85511,2.69496
Small_Distal,14.1154,5.44483,1.79057,2.32388
Thumb_Distal,14.4307,20.1299,1.19401,4.1239
Index_Middle,14.4307,14.1799,2.42628,2.0864
Small_Distal,14.4307,5.40445,1.32078,1.48086
Thumb_Distal,14.7366,20.3166,1.20717,3.96299
Index_Middle,14.7366,14.2303,2.56781,2.28783
Small_Distal,14.7366,5.50564,1.39777,1.6211
Thumb_Distal,14.967,20.3174,1.27183,3.96911
Index_Middle,14.967,14.2267,2.54787,2.35531
Small_Distal,14.967,5.54048,1.35838,1.58351
Thumb_Distal,15.3198,20.1384,1.29185,3.73192
Index_Middle,15.3198,13.9953,2.31324,1.90467
Small_Distal,15.3198,5.55619,1.06248,1.00196
Thumb_Distal,15.6145,20.3149,1.25489,3.92937
Index_Middle,15.6145,14.2252,2.26154,1.81906
Small_Distal,15.6145,5.51894,1.08664,1.03682
Thumb_Distal,15.9601,20.0093,1.35282,3.5659
Index_Middle,15.9601,13.8309,2.10778,1.6179
Small_Distal,15.9601,5.59293,0.803787,0.520484
Thumb_Distal,16.3177,19.9634,1.41558,3.45748
Index_Middle,16.3177,13.7334,2.0882,1.61536
Small_Distal,16.3177,5.64748,0.735403,0.413526
Thumb_Distal,16.6099,19.8821,1.44213,3.35567
Index_Middle,16.6099,13.6341,2.01223,1.53501
Small_Distal,16.6099,5.66656,0.629384,0.206212
Thumb_Distal,16.9099,19.8714,1.43735,3.35245
Index_Middle,16.9099,13.6239,1.97676,1.48214
Small_Distal,16.9099,5.6628,0.601721,0.171475
Thumb_Distal,17.2171,19.8613,1.43675,3.32213
Index_Middle,17.2171,13.6126,1.91263,1.4011
Small_Distal,17.2171,5.66407,0.537928,0.0382925
Thumb_Distal,17.5678,19.7406,1.48878,3.16102
Index_Middle,17.5678,13.4462,1.8334,1.29901
Small_Distal,17.5678,5.7014,0.400352,0.195017
Thumb_Distal,17.908,19.9971,1.44146,3.28721
Index_Middle,17.908,13.708,1.8009,1.22504
Small_Distal,17.908,5.68835,0.43132,0.18304
Thumb_Distal,18.219,19.6362,1.54627,2.98413
Index_Middle,18.219,13.2899,1.75815,1.24096
Small_Distal,18.219,5.75004,0.266429,0.432192
Thumb_Distal,18.535,19.6082,1.57674,2.93049
Index_Middle,18.535,13.2432,1.75523,1.27257
Small_Distal,18.535,5.77665,0.2473,0.481703
Thumb_Distal,18.8849,19.522,1.57216,2.87612
Index_Middle,18.8849,13.1657,1.64517,1.10478
Small_Distal,18.8849,5.75844,0.130409,0.683614
Thumb_Distal,19.17,19.5417,1.62642,2.78166
Index_Middle,19.17,13.124,1.73881,1.31343
Small_Distal,19.17,5.82515,0.179212,0.584261
Thumb_Distal,19.4595,19.794,1.52642,2.96023
Index_Middle,19.4595,13.4181,1.64516,1.1042
Small_Distal,19.4595,5.75995,0.178855,0.605738
Thumb_Distal,19.7781,19.6754,1.56238,2.87631
Index_Middle,19.7781,13.2885,1.65091,1.16315
Small_Distal,19.7781,5.78095,0.154618,0.639846
Thumb_Distal,20.0853,19.4651,1.65188,2.64329
Index_Middle,20.0853,13.0147,1.65175,1.23914
Small_Distal,20.0853,5.84864,0.060038,0.785839
Thumb_Distal,20.3576,19.7104,1.62017,2.71453
Index_Middle,20.3576,13.2382,1.63091,1.18496
Small_Distal,20.3576,5.85323,0.0789524,0.781457
Thumb_Distal,20.7227,19.6284,1.62039,2.6742
Index_Middle,20.7227,13.1654,1.59228,1.15282
Small_Distal,20.7227,5.84473,0.0356688,0.848283
Thumb_Distal,21.0384,19.3132,1.74904,2.36964
Index_Middle,21.0384,12.7723,1.62996,1.32165
Small_Distal,21.0384,5.93661,0.0564801,0.979427
Thumb_Distal,21.3842,19.2355,1.75731,2.32202
Index_Middle,21.3842,12.6989,1.58093,1.26857
Small_Distal,21.3842,5.93154,0.112236,1.08174
Thumb_Distal,21.7016,19.2304,1.81431,2.24143
Index_Middle,21.7016,12.4879,2.56975,1.62432
Small_Distal,21.7016,5.97484,0.0465211,0.915746
Thumb_Distal,22.0316,19.1654,1.84531,2.2186
Index_Middle,22.0316,12.4336,2.55519,1.6082
Small_Distal,22.0316,5.96492,0.0889039,0.960804
Thumb_Distal,22.3211,19.2809,1.85494,2.27146
Index_Middle,22.3211,12.5296,2.66025,1.75831
Small_Distal,22.3211,5.97523,0.00592134,0.756977
Thumb_Distal,22.6028,19.4084,1.84374,2.32842
Index_Middle,22.6028,12.6691,2.60122,1.60319
Small_Distal,22.6028,5.95131,0.0619926,0.866591
Thumb_Distal,22.9338,19.0729,1.96184,2.09998
Index_Middle,22.9338,12.2966,2.63654,1.77269
Small_Distal,22.9338,5.99729,0.124795,0.915584
Thumb_Distal,23.2881,19.6233,2.23634,1.75942
Index_Middle,23.2881,12.4515,2.74585,1.81967
Small_Distal,23.2881,6.37323,0.269232,1.2258
Thumb_Distal,23.6318,19.0692,2.03094,2.08916
Index_Middle,23.6318,12.2671,2.78643,2.03747
Small_Distal,23.6318,6.0095,0.0510811,0.668614
Thumb_Distal,23.9805,19.0519,2.06024,2.09509
Index_Middle,23.9805,12.2478,2.86198,2.17493
Small_Distal,23.9805,6.00366,0.00802855,0.529792
Thumb_Distal,24.267,19.4312,2.28215,1.83099
Index_Middle,24.267,12.3096,3.11894,2.56476
Small_Distal,24.267,6.30157,0.0410107,0.413911
Thumb_Distal,24.605,19.7338,2.49703,1.56878
Index_Middle,24.605,12.3376,3.20321,2.61785
Small_Distal,24.605,6.56654,0.0729912,0.635655
Thumb_Distal,24.9552,19.023,2.12829,2.11468
Index_Middle,24.9552,12.2239,2.95266,2.31248
Small_Distal,24.9552,5.98667,0.00155646,0.381838
Thumb_Distal,25.2839,19.0182,2.14163,2.1536
Index_Middle,25.2839,12.2336,2.99892,2.38231
Small_Distal,25.2839,5.9651,0.0228444,0.276679
Thumb_Distal,25.6271,19.0489,2.09723,2.27293
Index_Middle,25.6271,12.3478,2.86814,2.07969
Small_Distal,25.6271,5.87949,0.0784285,0.468249
Thumb_Distal,26.0018,18.9527,2.19817,2.16247
Index_Middle,26.0018,12.1694,3.12462,2.6141
Small_Distal,26.0018,5.94977,0.080512,0.044177
Thumb_Distal,26.3364,18.9397,2.16838,2.26822
Index_Middle,26.3364,12.2309,3.04908,2.4314
Small_Distal,26.3364,5.87612,0.0213398,0.126547
Thumb_Distal,26.6198,14.2185,2.05445,8.61501
Index_Middle,26.6198,13.4904,0.647898,3.82628
Thumb_Distal,26.9172,18.9039,2.2003,2.30043
Index_Middle,26.9172,12.2132,3.09474,2.49733
Small_Distal,26.9172,5.84983,0.0217105,0.035412
Thumb_Distal,27.2345,18.7342,2.21797,2.2829
Index_Middle,27.2345,12.0914,3.02309,2.37971
Small_Distal,27.2345,5.81004,0.0655696,0.171077
Thumb_Distal,27.5325,19.1673,2.44965,2.01892
Index_Middle,27.5325,12.1715,3.37913,2.98323
Small_Distal,27.5325,6.13256,0.0647618,0.157652
Thumb_Distal,27.8232,18.9488,2.21798,2.38453
Index_Middle,27.8232,12.3165,2.96326,2.16253
Small_Distal,27.8232,5.78718,0.15143,0.297737
Thumb_Distal,28.1342,18.7829,2.18416,2.17649
Index_Middle,28.1342,12.0914,2.81792,2.24121
Small_Proximal,28.1342,0.159983,0.156832,0.031592
Small_Distal,28.1342,5.74599,0.427228,0.45823
Thumb_Distal,28.4358,18.823,2.1137,2.24566
Index_Middle,28.4358,12.1912,2.61772,2.01641
Small_Proximal,28.4358,0.209717,0.161739,0.133497
Small_Distal,28.4358,5.65208,0.578163,0.720679
Thumb_Distal,28.7121,18.7663,2.16923,2.15521
Index_Middle,28.7121,12.0847,2.70452,2.13205
Small_Proximal,28.7121,0.2302,0.225248,0.0474885
Small_Distal,28.7121,5.68875,0.604889,0.608807
Thumb_Distal,28.9604,18.7864,2.07583,2.15726
Index_Middle,28.9604,12.1424,2.4536,1.89326
Small_Proximal,28.9604,0.326863,0.300277,0.129122
Small_Distal,28.9604,5.58668,0.859205,0.928418
Thumb_Distal,29.2217,18.7253,2.10905,2.09928
Index_Middle,29.2217,12.0577,2.47063,1.98238
Small_Proximal,29.2217,0.348515,0.318638,0.141182
Small_Distal,29.2217,5.59763,0.886278,0.912901
Thumb_Distal,29.5145,18.7286,2.15021,2.06916
Index_Middle,29.5145,12.031,2.59635,2.02664
Small_Proximal,29.5145,0.346587,0.346453,0.00963767
Small_Distal,29.5145,5.61988,0.826755,0.748755
Thumb_Distal,29.8065,18.8332,2.04385,2.11985
Index_Middle,29.8065,12.1837,2.30896,1.75059
Small_Proximal,29.8065,0.442409,0.422639,0.130775
Small_Distal,29.8065,5.50622,1.10889,1.12238
Thumb_Distal,30.1004,18.7143,2.13245,2.02434
Index_Middle,30.1004,12.0124,2.5106,1.9693
Small_Proximal,30.1004,0.42667,0.426361,0.0162519
Small_Distal,30.1004,5.5659,0.983825,0.848453
Thumb_Distal,30.3933,18.7087,2.11561,1.99383
Index_Middle,30.3933,12.0011,2.44217,1.96421
Small_Proximal,30.3933,0.481407,0.481132,0.016264
Small_Distal,30.3933,5.53339,1.09696,0.919008
Thumb_Distal,30.6678,18.7869,2.04689,2.06096
Index_Middle,30.6678,12.1268,2.24055,1.846
Small_Proximal,30.6678,0.536144,0.499799,0.194039
Small_Distal,30.6678,5.44727,1.26453,1.15399
Thumb_Distal,30.9612,18.6922,2.13959,1.93804
Index_Middle,30.9612,11.9559,2.4764,2.03731
Small_Proximal,30.9612,0.528024,0.526659,0.0379359
Small_Distal,30.9612,5.51994,1.13381,0.850871
Thumb_Distal,31.2039,18.7148,2.05824,1.96184
Index_Middle,31.2039,12.0237,2.23094,1.90746
Small_Proximal,31.2039,0.608077,0.591631,0.140464
Small_Distal,31.2039,5.42643,1.38256,1.1361
Thumb_Distal,31.4669,18.6964,2.04721,1.96207
Index_Middle,31.4669,12.0153,2.22396,1.81827
Small_Proximal,31.4669,0.638911,0.635805,0.0629195
Small_Distal,31.4669,5.39405,1.42259,1.15259
Thumb_Distal,31.7807,18.6384,2.14867,1.90775
Index_Middle,31.7807,11.9052,2.54817,1.94929
Small_Proximal,31.7807,0.570187,0.51124,0.252483
Small_Distal,31.7807,5.46178,1.05575,0.759769
Thumb_Distal,32.0699,18.6504,1.91128,1.94224
Index_Middle,32.0699,12.0317,1.70809,1.77752
Small_Proximal,32.0699,0.779463,0.438344,0.644529
Small_Distal,32.0699,5.2219,1.62951,1.80254
Thumb_Distal,32.3544,18.7323,1.87486,1.95784
Index_Middle,32.3544,12.1184,1.6067,1.70783
Small_Proximal,32.3544,0.799194,0.285223,0.746564
Small_Distal,32.3544,5.17717,1.55397,1.96359
Thumb_Distal,32.6174,18.0058,3.70448,2.203
Index_Middle,32.6174,12.596,1.12167,2.85001
Small_Proximal,32.6174,5.10976,0.866353,0.0324006
Thumb_Distal,32.8917,18.6467,2.14106,1.79811
Index_Middle,32.8917,11.8691,2.37342,2.09054
Small_Proximal,32.8917,0.734043,0.729551,0.0810902
Small_Distal,32.8917,5.39932,1.46088,0.907584
Thumb_Distal,33.1899,18.6284,2.08331,1.79239
Index_Middle,33.1899,11.8815,2.11831,2.09351
Small_Proximal,33.1899,0.820475,0.796075,0.198604
Small_Distal,33.1899,5.32306,1.73748,1.19325
Thumb_Distal,33.4674,18.645,2.15917,1.72855
Index_Middle,33.4674,11.838,2.31572,2.24286
Small_Proximal,33.4674,0.792272,0.791982,0.0214327
Small_Distal,33.4674,5.38492,1.60747,0.925391
Thumb_Distal,33.7496,18.6596,2.27462,1.74506
Index_Middle,33.7496,11.8175,2.61173,2.34054
Small_Proximal,33.7496,0.694439,0.665867,0.197147
Small_Distal,33.7496,5.46752,1.27884,0.597776
Thumb_Distal,34.056,18.6291,2.16763,1.72226
Index_Middle,34.056,11.8243,2.28657,2.27332
Small_Proximal,34.056,0.840558,0.838689,0.0560245
Small_Distal,34.056,5.34917,1.69091,0.944915
Thumb_Distal,34.3094,18.7382,1.79733,1.83319
Index_Middle,34.3094,11.9058,2.38384,1.86491
Small_Proximal,34.3094,1.05879,0.438551,0.963692
Small_Distal,34.3094,4.98458,2.057,2.42125
Thumb_Distal,34.6397,18.5902,2.15789,1.70006
Index_Middle,34.6397,11.4651,3.33388,2.53529
Small_Proximal,34.6397,0.914205,0.908413,0.102746
Small_Distal,34.6397,5.29571,1.8391,1.01244
Thumb_Distal,34.9053,18.5266,1.97046,1.75048
Index_Middle,34.9053,11.5844,2.72496,2.29138
Small_Proximal,34.9053,1.05982,0.805988,0.688186
Small_Distal,34.9053,5.08814,2.19923,1.79846
Thumb_Distal,35.1957,18.5645,1.77342,1.85407
Index_Middle,35.1957,11.7989,2.24328,1.84414
Small_Proximal,35.1957,1.14787,0.43923,1.06051
Small_Distal,35.1957,4.86929,2.16803,2.53006
Thumb_Distal,35.4783,18.8478,2.4824,1.50565
Index_Middle,35.4783,11.4306,3.53324,2.78365
Small_Proximal,35.4783,0.839017,0.826225,0.145949
Small_Distal,35.4783,5.61072,1.85836,1.01559
Thumb_Distal,35.7122,18.5123,1.7474,1.82641
Index_Middle,35.7122,11.7534,2.1612,1.87827
Small_Proximal,35.7122,1.18465,0.198368,1.16792
Small_Distal,35.7122,4.8087,1.98434,2.63835
Thumb_Distal,36.0234,18.6171,2.15652,1.77643
Index_Middle,36.0234,11.5094,3.41386,2.32288
Small_Proximal,36.0234,0.998014,0.978416,0.196806
Small_Distal,36.0234,5.17439,1.84997,0.876832
Thumb_Distal,36.291,18.6172,1.91067,1.88084
Index_Middle,36.291,11.7437,2.66043,1.98874
Small_Proximal,36.291,1.19611,0.991815,0.515347
Small_Distal,36.291,4.91065,2.43594,1.83169
Thumb_Distal,36.5537,18.4135,2.23126,1.71807
Index_Middle,36.5537,11.2033,3.61143,2.82091
Small_Proximal,36.5537,0.981363,0.942603,0.273081
Small_Distal,36.5537,5.19299,1.70809,0.596769
Thumb_Distal,36.8045,18.3829,2.24489,1.72359
Index_Middle,36.8045,11.1933,3.6022,2.8597
Small_Proximal,36.8045,0.973306,0.945102,0.232607
Small_Distal,36.8045,5.18205,1.7319,0.596231
Thumb_Distal,37.0965,18.3673,2.22273,1.69439
Index_Middle,37.0965,11.2006,3.49687,2.84931
Small_Proximal,37.0965,1.02214,1.01038,0.154593
Small_Distal,37.0965,5.14514,1.88745,0.718804
Thumb_Distal,37.3883,18.3246,2.17691,1.71425
Index_Middle,37.3883,11.2492,3.22441,2.85273
Small_Proximal,37.3883,1.07456,1.0583,0.186217
Small_Distal,37.3883,5.07263,2.17536,1.04207
Thumb_Distal,37.6902,18.2948,2.17017,1.7368
Index_Middle,37.6902,11.244,3.36901,2.60529
Small_Proximal,37.6902,1.05863,1.04332,0.179395
Small_Distal,37.6902,5.03688,2.01041,0.907113
Thumb_Distal,37.9886,13.2037,0.930988,7.95815
Index_Middle,37.9886,12.4865,1.56111,2.55423
Thumb_Distal,38.2941,18.2171,2.22315,1.7319
Index_Middle,38.2941,11.1944,3.36735,2.80648
Small_Proximal,38.2941,1.0295,1.02884,0.036907
Small_Distal,38.2941,5.02994,2.03684,0.86045
Thumb_Distal,38.5793,18.1912,2.17144,1.72264
Index_Middle,38.5793,11.2216,3.2258,2.67874
Small_Proximal,38.5793,1.0905,1.09048,0.00584358
Small_Distal,38.5793,4.96397,2.20257,1.04586
Thumb_Distal,38.895,18.1601,2.21923,1.73264
Index_Middle,38.895,11.1898,3.33108,2.74353
Small_Proximal,38.895,1.044,1.04222,0.0609157
Small_Distal,38.895,4.97749,2.08662,0.908584
Thumb_Distal,39.1553,18.0933,2.26451,1.77156
Index_Middle,39.1553,11.1398,3.50415,2.75801
Small_Proximal,39.1553,0.96792,0.940729,0.227811
Small_Distal,39.1553,4.97945,1.84141,0.690372
Thumb_Distal,39.4184,18.3533,1.92299,1.62259
Index_Middle,39.4184,11.5821,2.09827,2.25318
Small_Proximal,39.4184,1.26404,0.191338,1.24948
Small_Distal,39.4184,4.73173,2.27094,2.85012
Thumb_Distal,39.7223,18.0087,2.00069,1.79703
Index_Middle,39.7223,11.3375,2.65992,2.31167
Small_Proximal,39.7223,1.17116,0.823686,0.473855
Small_Distal,39.7223,4.68869,2.36853,1.82755
Thumb_Distal,40.0097,18.3881,1.83095,1.99406
Index_Middle,40.0097,11.9109,2.14516,1.92618
Small_Proximal,40.0097,1.16475,0.205101,1.14655
Small_Distal,40.0097,4.50548,2.19947,2.73575
Thumb_Distal,40.3284,18.4319,2.22148,1.87428
Index_Middle,40.3284,11.5805,3.35539,2.4291
Small_Proximal,40.3284,1.00697,0.994548,0.157685
Small_Distal,40.3284,4.86401,2.08059,1.03704
Thumb_Distal,40.6158,18.0738,2.18015,1.6698
Index_Middle,40.6158,11.2624,2.84576,2.71133
Small_Proximal,40.6158,1.15697,1.0651,0.451802
Small_Distal,40.6158,4.82883,2.58275,1.54634
Thumb_Distal,40.9141,18.2913,1.97731,1.46664
Index_Middle,40.9141,10.9793,2.47001,3.80137
Small_Proximal,40.9141,1.36406,0.419794,1.29785
Small_Distal,40.9141,4.7122,2.8159,3.30395
Thumb_Distal,41.1654,18.039,1.89934,1.57323
Index_Middle,41.1654,10.9162,2.53428,3.55332
Small_Proximal,41.1654,1.46599,1.18624,0.861362
Small_Distal,41.1654,4.5683,3.4458,2.99931
Thumb_Distal,41.4745,18.7108,2.13667,1.04414
Index_Middle,41.4745,11.0706,2.50855,3.5371
Small_Proximal,41.4745,1.53907,0.824218,0.920053
Small_Distal,41.4745,4.9866,3.3844,3.66224
Thumb_Distal,41.7333,17.8785,2.16393,2.03875
Index_Middle,41.7333,10.6957,3.828,3.89801
Small_Proximal,41.7333,0.949109,0.919038,0.237019
Small_Distal,41.7333,4.61183,2.06772,1.15491
Thumb_Distal,42.0394,17.4599,1.9724,1.96644
Index_Middle,42.0394,10.562,3.25665,3.57503
Small_Proximal,42.0394,1.08437,0.600918,0.164956
Small_Distal,42.0394,4.40645,2.11696,1.88871
Thumb_Distal,42.3213,17.9217,1.85223,1.48041
Index_Middle,42.3213,10.9487,2.41057,3.09342
Small_Proximal,42.3213,1.43568,0.390184,0.78909
Small_Distal,42.3213,4.47308,2.75948,3.52047
Thumb_Distal,42.6151,17.2744,2.06779,2.03372
Index_Middle,42.6151,10.3729,3.69984,3.51743
Small_Proximal,42.6151,0.951049,0.58055,0.406655
Small_Distal,42.6151,4.41575,1.70389,1.31632
Thumb_Distal,42.8904,17.2913,1.8363,1.91746
Index_Middle,42.8904,10.7044,2.67113,3.13057
Small_Proximal,42.8904,1.33316,1.26744,0.413405
Small_Distal,42.8904,4.22851,3.30132,2.64228
Thumb_Distal,43.1265,17.3607,1.70438,2.2496
Index_Middle,43.1265,11.1722,2.4742,2.72774
Small_Proximal,43.1265,1.11653,0.164307,0.836225
Small_Distal,43.1265,4.00371,2.37403,3.22392
Thumb_Distal,43.3635,17.3038,1.69582,1.91047
Index_Middle,43.3635,10.9164,2.36799,2.73867
Small_Proximal,43.3635,1.25646,0.0655985,0.773094
Small_Distal,43.3635,4.08278,2.19303,3.4438
Thumb_Distal,43.6519,19.2346,2.4851,0.343258
Index_Middle,43.6519,11.1587,2.38562,3.23461
Small_Proximal,43.6519,1.39212,0.866056,1.08992
Small_Distal,43.6519,5.4198,2.21482,4.94659
Thumb_Distal,43.9018,17.1559,1.88556,1.90546
Index_Middle,43.9018,10.6354,2.75295,2.97505
Small_Proximal,43.9018,1.313,1.29988,0.185154
Small_Distal,43.9018,4.20617,3.29635,2.61265
Thumb_Distal,44.1894,16.7776,1.67562,2.11907
Index_Middle,44.1894,10.5448,2.74076,2.82954
Small_Proximal,44.1894,1.35292,1.35283,0.0160566
Small_Distal,44.1894,1.8304,1.48983,1.06339
Small_Distal,44.1894,2.08384,1.65869,1.26141
Thumb_Distal,44.4724,12.7368,0.463373,7.37003
Index_Middle,44.4724,11.9884,2.7598,0.105619
Thumb_Distal,44.7231,16.9071,1.90561,2.00077
Index_Middle,44.7231,10.5467,2.74582,2.87128
Small_Proximal,44.7231,1.23437,1.22615,0.142274
Small_Distal,44.7231,1.47196,1.13463,0.93769
Small_Distal,44.7231,1.22112,0.966156,0.746771
Small_Distal,44.7231,1.44409,1.13411,0.893977
Thumb_Distal,44.9499,16.9163,1.92115,2.02054
Index_Middle,44.9499,10.5886,2.79956,2.74442
Small_Proximal,44.9499,1.22231,1.22158,0.0421943
Small_Distal,44.9499,2.1537,1.66724,1.36335
Small_Distal,44.9499,1.97831,1.5359,1.24688
Thumb_Distal,45.2136,17.8045,2.28591,1.17353
Index_Middle,45.2136,10.4348,3.01616,3.17552
Small_Proximal,45.2136,1.44111,1.31338,0.481005
Small_Distal,45.2136,4.83922,3.56401,3.27351
Thumb_Distal,45.5055,16.2732,1.87025,2.4516
Index_Middle,45.5055,9.92028,3.28705,3.84691
Small_Proximal,45.5055,0.975318,0.956842,0.18894
Small_Distal,45.5055,2.01841,1.16022,0.816501
Small_Distal,45.5055,1.85272,1.17968,0.69688
Thumb_Distal,45.7782,16.1713,1.84845,2.48853
Index_Middle,45.7782,9.88679,3.29252,3.79607
Small_Proximal,45.7782,0.968424,0.938634,0.238351
Small_Distal,45.7782,3.82079,2.29212,1.47754
Thumb_Distal,46.0609,16.4039,2.52877,3.19263
Index_Middle,46.0609,10.5347,3.90677,3.20526
Small_Distal,46.0609,4.20593,1.4959,1.81419
Thumb_Distal,46.3371,15.9222,1.77177,2.58363
Index_Middle,46.3371,9.8674,3.2623,3.55812
Small_Proximal,46.3371,0.961877,0.894699,0.353159
Small_Distal,46.3371,3.6725,2.21451,1.51274
Thumb_Distal,46.6186,15.9439,1.67226,2.45822
Index_Middle,46.6186,10.0449,2.82717,3.22977
Small_Proximal,46.6186,1.15258,1.14406,0.139912
Small_Distal,46.6186,3.61261,2.8723,2.19108
Thumb_Distal,46.8769,15.9779,1.69396,2.37731
Index_Middle,46.8769,9.94402,2.7849,3.50272
Small_Proximal,46.8769,1.1674,1.12634,0.306889
Small_Distal,46.8769,3.64841,2.84851,2.27966
Thumb_Distal,47.1541,16.3962,1.80856,2.00217
Index_Middle,47.1541,10.1215,2.80567,3.18835
Small_Proximal,47.1541,1.21961,0.778629,0.501889
Small_Distal,47.1541,3.89649,2.66393,2.84362
Thumb_Distal,47.4289,15.3508,1.58426,2.90164
Index_Middle,47.4289,9.81836,2.94557,3.48514
Small_Proximal,47.4289,0.794779,0.0493745,0.195409
Small_Distal,47.4289,3.29924,1.48305,2.05958
Small_Middle,48.2118,5.19124,1.31624,1.17572
Small_Middle,48.6735,5.38813,1.37453,1.0319
