Experiment conducted at: 2024-01-12 14:32:47
Body Name,Time,normal,tangent1,tangent2
Thumb_Distal,21.4266,20.4653,1.80199,4.99143
Index_Middle,21.4266,14.48,3.80409,1.96504
Small_Distal,21.4266,5.0023,0.773063,1.99735
Thumb_Distal,21.6954,16.571,1.77212,10.709
Index_Middle,21.6954,15.9918,0.0648079,5.7706
Thumb_Distal,21.9572,19.0102,1.63874,3.95188
Index_Middle,21.9572,13.1614,2.43087,2.08493
Small_Proximal,21.9572,0.369123,0.226411,0.00174395
Small_Distal,21.9572,4.68281,1.47429,3.36622
Thumb_Distal,22.2918,18.0754,0.469278,3.40893
Index_Middle,22.2918,12.4862,1.88482,2.45901
Small_Proximal,22.2918,1.51077,0.767921,1.30105
Small_Distal,22.2918,3.5284,1.88283,2.98405
Thumb_Distal,22.59,18.1674,0.565013,3.55997
Index_Middle,22.59,12.5535,2.11963,2.04574
Small_Proximal,22.59,1.45053,0.815038,1.1999
Small_Distal,22.59,3.55948,1.79411,2.52832
Thumb_Distal,22.91,18.398,0.532539,3.97286
Index_Middle,22.91,12.9497,1.68081,0.489418
Small_Proximal,22.91,1.51092,1.0046,0.639978
Small_Distal,22.91,3.44998,2.4559,2.423
Thumb_Distal,23.2074,17.8512,0.498669,3.24932
Index_Middle,23.2074,12.1936,1.93302,1.92439
Small_Proximal,23.2074,1.71303,1.12638,1.29063
Small_Distal,23.2074,3.4189,2.18637,2.62843
Thumb_Distal,23.5305,18.0247,0.803777,3.39488
Index_Middle,23.5305,12.1621,2.51963,0.479712
Small_Proximal,23.5305,1.55831,1.27576,0.894845
Small_Distal,23.5305,3.6547,2.0179,1.44822
Thumb_Distal,23.84,18.3084,0.550376,2.82791
Index_Middle,23.84,12.1555,2.04188,0.778955
Small_Proximal,23.84,2.14129,1.83487,1.1038
Small_Distal,23.84,3.56239,2.85943,2.12469
Thumb_Distal,24.1077,13.7909,1.00448,8.7408
Index_Middle,24.1077,13.0131,1.62932,3.53048
Thumb_Distal,24.4026,17.7274,0.647824,3.22606
Index_Middle,24.4026,11.9422,2.03835,0.159555
Small_Proximal,24.4026,1.94077,1.87063,0.517027
Small_Distal,24.4026,3.38386,2.93491,1.68427
Thumb_Distal,24.6791,17.7268,0.491813,3.34993
Index_Middle,24.6791,12.1303,1.4271,0.0615775
Small_Proximal,24.6791,1.84091,0.235676,0.758592
Small_Distal,24.6791,3.18404,1.78653,2.63561
Thumb_Distal,24.9708,17.6941,0.915296,3.2902
Index_Middle,24.9708,11.726,2.80609,0.710794
Small_Proximal,24.9708,1.73123,1.53722,0.796299
Small_Distal,24.9708,3.52642,2.03773,0.479958
Thumb_Distal,25.2861,17.7842,0.734828,3.46901
Index_Middle,25.2861,12.0146,2.29046,0.546588
Small_Proximal,25.2861,1.93817,1.91731,0.283601
Small_Distal,25.2861,3.29287,2.82622,1.00185
Thumb_Distal,25.5875,3.12509,0.316654,0.71296
Small_Proximal,25.5875,1.92385,0.2438,1.90834
Small_Distal,25.5875,1.8989,0.495828,1.83303
Thumb_Distal,25.8651,17.6698,1.12583,3.27433
Index_Middle,25.8651,11.5309,3.21702,1.85303
Small_Proximal,25.8651,1.67625,1.53799,0.666646
Small_Distal,25.8651,3.59973,1.87466,0.226416
Thumb_Distal,26.1096,17.7905,0.787712,3.55204
Index_Middle,26.1096,12.0924,2.20755,1.35396
Small_Proximal,26.1096,1.93067,1.90438,0.317488
Small_Distal,26.1096,3.2086,3.04426,1.01369
Thumb_Distal,26.372,17.6133,0.689616,3.474
Index_Middle,26.372,12.0397,1.62413,1.6215
Small_Proximal,26.372,1.91096,0.857876,1.32355
Small_Distal,26.372,3.09095,2.47543,1.8296
Thumb_Distal,26.6621,17.6069,1.16602,3.21064
Index_Middle,26.6621,11.4757,3.3077,2.13313
Small_Proximal,26.6621,1.49682,0.970733,0.5002
Small_Distal,26.6621,3.53981,1.0613,0.294538
Thumb_Distal,26.9945,3.80939,0.504562,0.0687561
Small_Proximal,26.9945,2.20875,0.315963,2.18603
Small_Distal,26.9945,2.34492,0.441035,2.30307
Thumb_Distal,27.2895,17.4801,1.55709,3.27518
Index_Middle,27.2895,11.2598,4.09589,2.487
Small_Proximal,27.2895,1.15975,0.589463,0.998781
Small_Distal,27.2895,3.76416,0.242159,1.20073
Thumb_Distal,27.5943,17.9927,0.803134,3.76307
Index_Middle,27.5943,12.246,2.37159,2.95775
Small_Proximal,27.5943,1.56621,0.103772,1.56277
Small_Distal,27.5943,2.97276,1.73263,2.41564
Small_Middle,27.9291,5.24317,0.350224,2.21975
Small_Middle,28.2768,4.12209,0.672577,1.18234
