Experiment conducted at: 2024-01-12 14:30:53
Body Name,Time,normal,tangent1,tangent2
Small_Distal,10.4146,20.1139,7.84369,18.5215
Thumb_Distal,10.6269,190.413,97.403,71.4402
Index_Distal,10.6269,69.8679,31.0374,17.4507
Middle_Distal,10.6269,18.3414,18.2166,2.13624
Ring_Distal,10.6269,16.5252,14.1314,8.56669
Small_Distal,10.6269,51.282,20.3806,47.0582
Small_Distal,10.6269,38.1377,15.2212,34.9685
Index_Distal,10.8442,1.43295,0.106252,1.429
Thumb_Distal,11.1508,37.2077,13.4257,27.3715
Index_Middle,11.1508,8.86502,1.21177,7.77803
Small_Middle,11.1508,29.4185,13.9323,25.9102
Thumb_Distal,11.4601,11.078,2.0555,7.06654
Index_Middle,11.4601,10.5065,1.4382,2.97295
Thumb_Distal,11.8309,10.8223,5.9409,7.83651
Index_Distal,11.8309,10.3753,5.68608,3.17245
Thumb_Distal,12.102,22.8084,1.75263,4.61117
Index_Middle,12.102,15.937,5.00487,5.65548
Small_Distal,12.102,6.45705,3.32261,5.53658
Thumb_Distal,12.4093,21.6734,0.699739,6.46651
Index_Middle,12.4093,16.4204,0.994306,6.14187
Small_Distal,12.4093,4.72882,1.54653,4.46878
Thumb_Distal,12.7422,20.7699,0.995667,5.2624
Index_Middle,12.7422,15.1145,0.345594,2.68603
Small_Distal,12.7422,5.11679,0.607246,2.07077
Thumb_Distal,13.0888,20.3351,0.885088,5.59228
Index_Middle,13.0888,14.996,0.354425,2.77737
Small_Distal,13.0888,4.85585,0.431214,1.83038
Thumb_Distal,13.4529,22.681,2.3711,3.38615
Index_Middle,13.4529,15.2121,3.08765,2.12545
Small_Distal,13.4529,6.93317,0.982755,0.693343
Thumb_Distal,13.8235,21.7403,1.24972,5.07299
Index_Middle,13.8235,15.6088,1.83703,0.0813517
Small_Distal,13.8235,5.59285,0.704951,0.336276
Thumb_Distal,14.1901,22.1027,1.79622,4.33796
Index_Middle,14.1901,15.3909,2.91685,1.99451
Small_Distal,14.1901,6.19418,1.34392,1.57396
Thumb_Distal,14.5399,21.9334,1.64585,4.3432
Index_Middle,14.5399,15.3194,2.88155,2.06285
Small_Distal,14.5399,6.05497,1.38169,1.7077
Thumb_Distal,14.9152,21.8992,1.24925,5.12214
Index_Middle,14.9152,15.7324,2.46848,1.32253
Small_Distal,14.9152,5.60081,1.34307,1.72263
Thumb_Distal,15.2689,21.203,0.626615,6.01738
Index_Middle,15.2689,15.8763,1.38602,0.514123
Small_Distal,15.2689,4.75272,0.835696,0.783342
Thumb_Distal,15.6204,20.7701,0.810635,5.45224
Index_Middle,15.6204,15.258,1.50957,0.0775447
Small_Distal,15.6204,4.94715,0.749138,0.731712
Thumb_Distal,15.942,21.1004,0.744335,5.80862
Index_Middle,15.942,15.547,2.59726,0.156261
Small_Distal,15.942,4.84872,0.943434,1.10983
Thumb_Distal,16.2642,1.1787,0.0682073,1.17672
Thumb_Distal,16.6462,21.1411,0.855893,5.91839
Index_Middle,16.6462,15.5814,2.97618,0.717442
Small_Distal,16.6462,4.82947,1.17038,1.79749
Thumb_Distal,17.0215,21.0862,0.923763,5.92294
Index_Middle,17.0215,15.5501,2.98254,0.704245
Small_Distal,17.0215,4.79175,1.09576,1.75972
Thumb_Distal,17.3344,20.9366,0.940648,5.96371
Index_Middle,17.3344,15.4691,2.98172,0.658075
Small_Distal,17.3344,4.72531,1.06196,1.78344
Thumb_Distal,17.6803,20.5573,1.28939,5.42639
Index_Middle,17.6803,14.8511,3.27556,1.40922
Small_Distal,17.6803,4.94938,1.05779,1.96587
Thumb_Distal,17.9914,20.6499,1.4807,5.18289
Index_Middle,17.9914,14.721,3.65904,2.10111
Small_Distal,17.9914,5.13264,1.23948,2.4321
Thumb_Distal,18.3139,20.531,1.35008,5.58308
Index_Middle,18.3139,14.8992,3.3481,1.43157
Small_Distal,18.3139,4.86549,1.02522,2.13288
Thumb_Distal,18.6925,20.9549,1.52206,5.56834
Index_Middle,18.6925,15.0816,3.81334,2.18261
Small_Distal,18.6925,5.02435,1.28227,2.82637
Thumb_Distal,19.0118,22.5249,2.27495,4.96038
Index_Middle,19.0118,15.485,5.75154,5.5193
Small_Distal,19.0118,6.06015,2.49886,5.52097
Thumb_Distal,19.3152,20.5191,1.62136,5.54018
Index_Middle,19.3152,14.7811,3.7868,2.13365
Small_Distal,19.3152,4.9199,1.1473,2.769
Thumb_Distal,19.6532,20.3775,1.72685,5.41333
Index_Middle,19.6532,14.5991,3.85138,2.31219
Small_Distal,19.6532,4.94155,1.09139,2.82351
Thumb_Distal,20.012,20.2953,1.50469,5.8864
Index_Middle,20.012,14.7676,3.42611,2.29095
Small_Distal,20.012,4.57478,0.738328,2.13713
Thumb_Distal,20.3907,19.9597,1.56174,5.70475
Index_Middle,20.3907,14.4677,3.43345,2.33955
Small_Distal,20.3907,4.54832,0.676444,2.02527
Thumb_Distal,20.7056,19.7383,1.55951,5.66252
Index_Middle,20.7056,14.3883,3.231,1.97931
Small_Distal,20.7056,4.45486,0.456736,1.62407
Thumb_Distal,21.0638,18.3203,1.83485,11.4813
Index_Middle,21.0638,18.1778,0.0707927,5.1837
Thumb_Distal,21.3924,19.2766,1.45383,5.63496
Index_Middle,21.3924,14.3133,2.78863,1.16612
Small_Distal,21.3924,4.17007,0.0483139,0.797178
Thumb_Distal,21.7581,15.3213,1.44342,9.24338
Index_Middle,21.7581,14.7467,1.64074,3.35118
Small_Proximal,22.2168,7.65332,1.31383,1.82515
Small_Proximal,22.6895,7.75488,1.42949,0.645342
Small_Proximal,23.1854,7.99896,1.47389,0.475618
Small_Proximal,23.6952,8.06305,1.49161,0.336105
Small_Proximal,24.183,8.38344,1.55435,0.292808
Small_Proximal,24.6776,8.34557,1.55703,0.17864
Small_Proximal,25.196,8.35437,1.57972,0.0800625
Small_Proximal,25.7028,8.44983,1.59726,0.0141957
Small_Proximal,26.2002,8.46763,1.62082,0.261107
Small_Proximal,26.6723,8.45884,1.62673,0.386458
Small_Proximal,27.065,8.49223,1.62904,0.455598
