Experiment conducted at: 2024-01-12 14:47:38
Body Name,Time,normal,tangent1,tangent2
Index_Middle,14.1663,13.6351,0.878154,0.87395
Small_Distal,14.1663,5.46615,0.401137,1.88593
Thumb_Distal,14.5114,19.7435,1.37111,3.60414
Index_Middle,14.5114,13.6496,1.02356,0.610446
Small_Distal,14.5114,5.48462,0.265877,1.7145
Thumb_Distal,14.832,19.6567,1.39075,3.454
Index_Middle,14.832,13.5183,0.971304,0.637043
Small_Distal,14.832,5.49982,0.36514,1.81384
Thumb_Distal,15.1326,19.6915,1.44956,3.41504
Index_Middle,15.1326,13.5156,1.14861,0.31754
Small_Distal,15.1326,5.55754,0.222545,1.59732
Thumb_Distal,15.4867,19.799,1.39539,3.45599
Index_Middle,15.4867,13.6311,1.11488,0.355548
Small_Distal,15.4867,5.52198,0.223738,1.55495
Thumb_Distal,15.8019,19.963,1.44006,3.42772
Index_Middle,15.8019,13.7286,1.22665,0.182293
Small_Distal,15.8019,5.58644,0.137763,1.43166
Thumb_Distal,16.1061,19.6004,1.53419,3.16342
Index_Middle,16.1061,13.329,1.25042,0.0310483
Small_Distal,16.1061,5.63445,0.220811,1.53044
Thumb_Distal,16.4623,19.7271,1.62754,3.0258
Index_Middle,16.4623,13.3304,1.43072,0.285862
Small_Distal,16.4623,5.76069,0.119549,1.34917
Thumb_Distal,16.7511,19.5638,1.59653,3.02138
Index_Middle,16.7511,13.2321,1.35127,0.217223
Small_Distal,16.7511,5.69463,0.180205,1.42943
Thumb_Distal,17.079,19.5321,1.61259,2.98037
Index_Middle,17.079,13.1872,1.36282,0.244094
Small_Distal,17.079,5.70538,0.18463,1.43197
Thumb_Distal,17.43,19.5582,1.62621,2.96641
Index_Middle,17.43,13.1989,1.43479,0.389472
Small_Distal,17.43,5.72549,0.119336,1.32116
Thumb_Distal,17.7466,19.5068,1.65664,2.86363
Index_Middle,17.7466,13.1128,1.43134,0.426144
Small_Distal,17.7466,5.75091,0.16331,1.36323
Thumb_Distal,18.0948,19.5763,1.71689,2.7834
Index_Middle,18.0948,13.1088,1.57672,0.692769
Small_Distal,18.0948,5.83185,0.0635121,1.19873
Thumb_Distal,18.438,19.4669,1.69029,2.78188
Index_Middle,18.438,13.0441,1.47524,0.541979
Small_Distal,18.438,5.78106,0.149078,1.33714
Thumb_Distal,18.7719,19.4788,1.70545,2.75449
Index_Middle,18.7719,13.0384,1.52102,0.642399
Small_Distal,18.7719,5.80033,0.115479,1.26987
Thumb_Distal,19.0782,19.4627,1.72272,2.70663
Index_Middle,19.0782,13.0036,1.53893,0.695635
Small_Distal,19.0782,5.81754,0.116133,1.26203
Thumb_Distal,19.3617,19.4284,1.74929,2.63794
Index_Middle,19.3617,12.9453,1.54973,0.748718
Small_Distal,19.3617,5.84057,0.132082,1.27775
Thumb_Distal,19.6806,19.5969,1.77125,2.62547
Index_Middle,19.6806,13.0521,1.62117,0.845955
Small_Distal,19.6806,5.89812,0.0736332,1.19601
Thumb_Distal,19.9893,19.3995,1.78784,2.54328
Index_Middle,19.9893,12.8752,1.59746,0.871911
Small_Distal,19.9893,5.88097,0.121611,1.24972
Thumb_Distal,20.3246,19.3818,1.79549,2.50775
Index_Middle,20.3246,12.8498,1.58973,0.888635
Small_Distal,20.3246,5.88685,0.138941,1.26651
Thumb_Distal,20.6459,19.3598,1.83741,2.42165
Index_Middle,20.6459,12.7845,1.64032,0.99675
Small_Distal,20.6459,5.93033,0.127638,1.24479
Thumb_Distal,20.9526,19.3477,1.81173,2.46028
Index_Middle,20.9526,12.8031,1.59435,0.920838
Small_Distal,20.9526,5.89956,0.147936,1.28513
Thumb_Distal,21.249,19.7017,1.7723,2.56466
Index_Middle,21.249,13.1198,1.6183,0.917225
Small_Distal,21.249,5.91359,0.0800975,1.18501
Thumb_Distal,21.5534,19.3304,1.86282,2.34225
Index_Middle,21.5534,12.7274,1.66113,1.08629
Small_Distal,21.5534,5.95738,0.131213,1.23767
Thumb_Distal,21.896,19.5113,1.98405,2.15726
Index_Middle,21.896,12.7372,1.82661,1.36311
Small_Distal,21.896,6.1283,0.0708253,1.14787
Thumb_Distal,22.2575,19.3684,1.92157,2.22544
Index_Middle,22.2575,12.6891,1.7512,1.28102
Small_Distal,22.2575,6.03285,0.0949422,1.16077
Thumb_Distal,22.5752,19.2704,1.88778,2.24103
Index_Middle,22.5752,12.6428,1.64784,1.13694
Small_Distal,22.5752,5.97706,0.173924,1.28186
Thumb_Distal,22.8714,19.3571,1.92459,2.19969
Index_Middle,22.8714,12.6717,1.75057,1.3122
Small_Distal,22.8714,6.03813,0.100831,1.15439
Thumb_Distal,23.1975,19.5309,1.81399,2.38614
Index_Middle,23.1975,12.9206,1.61829,1.06257
Small_Distal,23.1975,5.94119,0.128389,1.21564
Thumb_Distal,23.5529,19.5711,1.99682,2.10611
Index_Middle,23.5529,12.7591,1.84402,1.4564
Small_Distal,23.5529,6.16527,0.0663055,1.10738
Thumb_Distal,23.8754,19.2196,1.91518,2.14922
Index_Middle,23.8754,12.5648,1.65823,1.21393
Small_Distal,23.8754,6.00348,0.187853,1.30077
Thumb_Distal,24.1971,19.1946,1.92969,2.10487
Index_Middle,24.1971,12.5254,1.66234,1.24444
Small_Distal,24.1971,6.01719,0.198453,1.31411
Thumb_Distal,24.5234,19.1773,1.94481,2.06388
Index_Middle,24.5234,12.4924,1.67566,1.28981
Small_Distal,24.5234,6.03257,0.199756,1.31028
Thumb_Distal,24.8916,2.29999,1.54084,1.70757
Small_Distal,24.8916,3.07259,1.74591,2.52835
Thumb_Distal,25.1726,19.2765,1.99845,1.97258
Index_Middle,25.1726,12.5068,1.77358,1.48255
Small_Distal,25.1726,6.1179,0.149804,1.21069
Thumb_Distal,25.4718,19.1931,1.95017,2.03013
Index_Middle,25.4718,12.4909,1.70348,1.38102
Small_Distal,25.4718,6.04879,0.177713,1.25212
Thumb_Distal,25.7967,19.1919,1.9564,2.00999
Index_Middle,25.7967,12.4804,1.71359,1.41521
Small_Distal,25.7967,6.058,0.173584,1.23861
Thumb_Distal,26.0978,19.292,2.01205,1.92624
Index_Middle,26.0978,12.4967,1.80463,1.57859
Small_Distal,26.0978,6.14273,0.132159,1.16039
Thumb_Distal,26.4302,19.4477,2.09307,1.79743
Index_Middle,26.4302,12.5275,1.87287,1.69614
Small_Distal,26.4302,6.26565,0.135795,1.1719
Thumb_Distal,26.765,19.4593,2.06963,1.81148
Index_Middle,26.765,12.5535,1.75604,1.49384
Small_Distal,26.765,6.24042,0.232619,1.35852
Thumb_Distal,27.05,19.2079,1.97449,1.94705
Index_Middle,27.05,12.463,1.75165,1.53908
Small_Distal,27.05,6.09077,0.153087,1.17761
Thumb_Distal,27.3878,19.213,1.9812,1.92767
Index_Middle,27.3878,12.4573,1.76201,1.57173
Small_Distal,27.3878,6.10138,0.148978,1.1643
Thumb_Distal,27.7046,19.3424,2.05366,1.8206
Index_Middle,27.7046,12.4784,1.86963,1.75979
Small_Distal,27.7046,6.21142,0.105561,1.08574
Thumb_Distal,28.014,19.2102,1.97449,1.92047
Index_Middle,28.014,12.4573,1.74674,1.5715
Small_Distal,28.014,6.09752,0.158957,1.17089
Thumb_Distal,28.3257,19.2068,1.97739,1.90654
Index_Middle,28.3257,12.4486,1.74782,1.58668
Small_Distal,28.3257,6.10275,0.160435,1.17005
Thumb_Distal,28.6703,19.2044,1.97344,1.90435
Index_Middle,28.6703,12.4488,1.73549,1.57726
Small_Distal,28.6703,6.09958,0.168854,1.18159
Thumb_Distal,29.0133,19.2107,1.97256,1.89865
Index_Middle,29.0133,12.4525,1.73845,1.59586
Small_Distal,29.0133,6.10191,0.165085,1.16854
Thumb_Distal,29.3523,19.212,1.9789,1.87886
Index_Middle,29.3523,12.4439,1.74424,1.62156
Small_Distal,29.3523,6.11173,0.16561,1.16267
Thumb_Distal,29.6825,19.2093,1.9766,1.87336
Index_Middle,29.6825,12.4416,1.73469,1.61741
Small_Distal,29.6825,6.11087,0.172868,1.17223
Thumb_Distal,29.9975,19.2217,1.99735,1.83099
Index_Middle,29.9975,12.4256,1.7784,1.71497
Small_Distal,29.9975,6.13998,0.149892,1.11708
Thumb_Distal,30.2829,19.2138,1.97885,1.85457
Index_Middle,30.2829,12.438,1.73385,1.64036
Small_Distal,30.2829,6.1183,0.175977,1.16797
Thumb_Distal,30.6156,19.22,1.98777,1.83113
Index_Middle,30.6156,12.4303,1.74979,1.68508
Small_Distal,30.6156,6.13237,0.169029,1.14658
Thumb_Distal,30.909,19.2286,2.00414,1.79661
Index_Middle,30.909,12.4164,1.7753,1.74466
Small_Distal,30.909,6.15522,0.158598,1.12205
Thumb_Distal,31.2234,19.3015,2.00862,1.784
Index_Middle,31.2234,12.4636,1.75465,1.71138
Small_Distal,31.2234,6.17712,0.18212,1.16721
Thumb_Distal,31.491,19.2456,2.0122,1.76899
Index_Middle,31.491,12.4154,1.78094,1.77722
Small_Distal,31.491,6.17288,0.160364,1.1173
Thumb_Distal,31.8138,19.3075,2.03738,1.72863
Index_Middle,31.8138,12.4342,1.80701,1.82562
Small_Distal,31.8138,6.21576,0.155721,1.11038
Thumb_Distal,32.1011,19.2157,1.99315,1.77248
Index_Middle,32.1011,12.4059,1.72855,1.7193
Small_Distal,32.1011,6.14992,0.197441,1.16861
Thumb_Distal,32.4351,19.2119,1.98546,1.78276
Index_Middle,32.4351,12.4103,1.7119,1.6913
Small_Distal,32.4351,6.14236,0.204558,1.18864
Thumb_Distal,32.7477,19.216,2.00001,1.75006
Index_Middle,32.7477,12.3948,1.73755,1.75418
Small_Distal,32.7477,6.16232,0.193222,1.15849
Thumb_Distal,33.1068,19.2201,1.99408,1.7519
Index_Middle,33.1068,12.4019,1.72506,1.74438
Small_Distal,33.1068,6.15867,0.200155,1.16617
Thumb_Distal,33.479,19.2351,2.0137,1.7123
Index_Middle,33.479,12.3893,1.76321,1.82986
Small_Distal,33.479,6.18689,0.180183,1.12089
Thumb_Distal,33.816,19.2302,2.01068,1.70729
Index_Middle,33.816,12.3858,1.75109,1.82186
Small_Distal,33.816,6.1851,0.189526,1.13383
Thumb_Distal,34.1349,19.284,2.03572,1.66493
Index_Middle,34.1349,12.3976,1.78752,1.89424
Small_Distal,34.1349,6.22725,0.17561,1.10449
Thumb_Distal,34.4835,19.2267,2.00837,1.69205
Index_Middle,34.4835,12.3794,1.7373,1.82519
Small_Distal,34.4835,6.18732,0.201536,1.14555
Thumb_Distal,34.8044,19.2493,2.02622,1.65057
Index_Middle,34.8044,12.3734,1.76702,1.9022
Small_Distal,34.8044,6.21503,0.190487,1.10782
Thumb_Distal,35.0865,19.2151,1.99369,1.69912
Index_Middle,35.0865,12.3815,1.69513,1.77129
Small_Distal,35.0865,6.17237,0.229579,1.19202
Thumb_Distal,35.3568,19.4547,1.97565,1.75032
Index_Middle,35.3568,12.4383,2.47667,1.75187
Small_Distal,35.3568,6.17753,0.265411,1.28265
Thumb_Distal,35.6553,19.2278,2.04207,1.65874
Index_Middle,35.6553,12.1987,2.59257,2.01508
Small_Distal,35.6553,6.20362,0.205475,1.10646
Thumb_Distal,35.9994,19.5362,2.20957,1.43299
Index_Middle,35.9994,12.2721,2.59476,1.93336
Small_Distal,35.9994,6.43079,0.359221,1.42001
Thumb_Distal,36.3204,19.2934,2.11824,1.59122
Index_Middle,36.3204,12.1945,2.65003,2.09021
Small_Distal,36.3204,6.26857,0.2239,1.10331
Thumb_Distal,36.6302,19.1844,2.07429,1.67132
Index_Middle,36.6302,12.1748,2.59823,2.00877
Small_Distal,36.6302,6.18149,0.239925,1.10399
Thumb_Distal,36.9408,19.3062,2.17127,1.56649
Index_Middle,36.9408,12.1729,2.75353,2.26624
Small_Distal,36.9408,6.29358,0.174528,0.956049
Thumb_Distal,37.2953,19.1677,2.10616,1.67835
Index_Middle,37.2953,12.1591,2.64205,2.07513
Small_Distal,37.2953,6.17604,0.231783,1.0341
Thumb_Distal,37.62,19.1416,2.10555,1.71303
Index_Middle,37.62,12.1603,2.63303,2.04987
Small_Distal,37.62,6.14881,0.242777,1.02624
Thumb_Distal,37.9248,19.383,2.26037,1.52997
Index_Middle,37.9248,12.1817,2.86453,2.42599
Small_Distal,37.9248,6.35187,0.156118,0.840405
Thumb_Distal,38.2709,19.2107,2.18529,1.65031
Index_Middle,38.2709,12.1518,2.74112,2.22118
Small_Distal,38.2709,6.21764,0.216691,0.922787
Thumb_Distal,38.5649,19.191,2.08388,1.82676
Index_Middle,38.5649,12.2794,2.5043,1.74478
Small_Distal,38.5649,6.07702,0.367685,1.22629
Thumb_Distal,38.8553,19.1343,2.17768,1.69409
Index_Middle,38.8553,12.1305,2.70005,2.14279
Small_Distal,38.8553,6.16405,0.256932,0.959087
Thumb_Distal,39.1958,19.1036,2.17827,1.71259
Index_Middle,39.1958,12.1226,2.67952,2.09889
Small_Distal,39.1958,6.14187,0.282309,0.985669
Thumb_Distal,39.5252,13.7134,2.30458,8.32156
Index_Middle,39.5252,13.0304,0.959614,3.60854
Thumb_Distal,39.8562,19.1233,2.23945,1.65082
Index_Middle,39.8562,12.0945,2.73126,2.19679
Small_Distal,39.8562,6.18262,0.296175,0.949621
Thumb_Distal,40.1303,19.0739,2.22253,1.69949
Index_Middle,40.1303,12.0932,2.68555,2.09404
Small_Distal,40.1303,6.13928,0.326297,1.00754
Thumb_Distal,40.422,19.1388,2.2738,1.65117
Index_Middle,40.422,12.0993,2.73761,2.1692
Small_Distal,40.422,6.19371,0.324413,0.983767
Thumb_Distal,40.743,19.1455,2.17826,1.82547
Index_Middle,40.743,12.2418,2.53789,1.75642
Small_Distal,40.743,6.05885,0.445947,1.22692
Thumb_Distal,41.0559,19.0157,2.24997,1.72147
Index_Middle,41.0559,12.0651,2.67217,2.05233
Small_Distal,41.0559,6.10782,0.373521,1.03119
Thumb_Distal,41.3707,19.0333,2.27652,1.70604
Index_Middle,41.3707,12.0601,2.72113,2.13442
Small_Distal,41.3707,6.12621,0.353676,0.966943
Thumb_Distal,41.6922,19.1238,2.34417,1.63787
Index_Middle,41.6922,12.069,2.78287,2.22025
Small_Distal,41.6922,6.20323,0.358269,0.953125
Thumb_Distal,42.0181,19.0123,2.31792,1.67949
Index_Middle,42.0181,12.0264,2.74227,2.17204
Small_Proximal,42.0181,0,0,0
Small_Distal,42.0181,6.13477,0.377621,0.957176
Thumb_Distal,42.3223,18.9938,2.23155,1.71423
Index_Middle,42.3223,12.0651,2.50022,1.87421
Small_Proximal,42.3223,0.0686149,0.0308702,0.0612783
Small_Distal,42.3223,6.03737,0.578802,1.28583
Thumb_Distal,42.6135,19.1081,2.13335,1.75904
Index_Middle,42.6135,12.21,2.27859,1.60249
Small_Proximal,42.6135,0.146783,0.0957276,0.111272
Small_Distal,42.6135,5.94746,0.788553,1.5697
Thumb_Distal,42.9117,18.9797,2.25777,1.68001
Index_Middle,42.9117,12.0308,2.54078,1.92676
Small_Proximal,42.9117,0.0943928,0.093556,0.0125405
Small_Distal,42.9117,6.03918,0.628209,1.22046
Thumb_Distal,43.1857,19.5214,2.53285,1.31666
Index_Middle,43.1857,12.1519,2.72237,2.20852
Small_Proximal,43.1857,0.0993959,0.0813726,0.0570793
Small_Distal,43.1857,6.438,0.688301,1.35891
Thumb_Distal,43.4766,13.8624,2.10862,8.26303
Index_Middle,43.4766,13.1278,0.764248,3.51966
Thumb_Distal,43.7739,18.9383,2.23001,1.63879
Index_Middle,43.7739,11.9902,2.48922,1.82728
Small_Proximal,43.7739,0.172382,0.152874,0.079656
Small_Distal,43.7739,5.97466,0.718501,1.27292
Thumb_Distal,44.0554,18.9456,2.15237,1.65247
Index_Middle,44.0554,12.0369,2.18884,1.70953
Small_Proximal,44.0554,0.241272,0.133074,0.201254
Small_Distal,44.0554,5.89451,0.937181,1.6606
Thumb_Distal,44.3499,19.0778,2.2789,1.57912
Index_Middle,44.3499,12.0521,2.42437,1.95638
Small_Proximal,44.3499,0.202303,0.167167,0.113939
Small_Distal,44.3499,6.03255,0.850626,1.40211
Thumb_Distal,44.6179,18.9587,2.07505,1.67452
Index_Middle,44.6179,12.0863,1.99998,1.55271
Small_Proximal,44.6179,0.306651,0.0689091,0.298808
Small_Distal,44.6179,5.79908,0.99819,1.89776
Thumb_Distal,44.8768,18.9434,2.22015,1.60161
Index_Middle,44.8768,11.9838,2.40812,1.81735
Small_Proximal,44.8768,0.253526,0.247797,0.0535907
Small_Distal,44.8768,5.92949,0.89644,1.35039
Thumb_Distal,45.1126,19.0589,2.07432,1.68917
Index_Middle,45.1126,12.1736,2.00087,1.528
Small_Proximal,45.1126,0.341382,0.228075,0.254015
Small_Distal,45.1126,5.79127,1.16535,1.86834
Thumb_Distal,45.4066,18.9285,2.19137,1.58074
Index_Middle,45.4066,11.9741,2.32168,1.7602
Small_Proximal,45.4066,0.314612,0.311886,0.041324
Small_Distal,45.4066,5.88231,1.02536,1.44334
Thumb_Distal,45.7126,18.9072,2.21513,1.57899
Index_Middle,45.7126,11.9499,2.41444,1.77778
Small_Proximal,45.7126,0.296251,0.261234,0.139718
Small_Distal,45.7126,5.88547,0.90068,1.32988
Thumb_Distal,45.9817,19.0157,2.11684,1.65908
Index_Middle,45.9817,12.1112,2.17038,1.52842
Small_Proximal,45.9817,0.368614,0.367521,0.0283659
Small_Distal,45.9817,5.78877,1.17357,1.61646
Thumb_Distal,46.252,18.9494,2.25658,1.52844
Index_Middle,46.252,11.9416,2.4514,1.95057
Small_Proximal,46.252,0.321921,0.309967,0.0869109
Small_Distal,46.252,5.91643,0.953715,1.26274
Thumb_Distal,46.5457,18.9101,2.239,1.57261
Index_Middle,46.5457,11.9427,2.46927,1.84667
Small_Proximal,46.5457,0.313359,0.258178,0.17759
Small_Distal,46.5457,5.87335,0.866874,1.23226
Thumb_Distal,46.8111,18.9202,2.12189,1.58617
Index_Middle,46.8111,12.0069,2.0001,1.80398
Small_Proximal,46.8111,0.412162,0.177136,0.372157
Small_Distal,46.8111,5.75783,1.15969,1.81508
Thumb_Distal,47.0907,19.1885,2.26265,1.58547
Index_Middle,47.0907,12.1607,2.43457,1.90705
Small_Proximal,47.0907,0.331166,0.326822,0.0534584
Small_Distal,47.0907,5.9104,1.00328,1.28845
Thumb_Distal,47.3565,18.9084,2.10092,1.57366
Index_Middle,47.3565,12.0025,1.91993,1.76857
Small_Proximal,47.3565,0.448188,0.135734,0.427141
Small_Distal,47.3565,5.71673,1.18287,1.92084
Thumb_Distal,47.6277,18.8912,2.24017,1.53509
Index_Middle,47.6277,11.9149,2.44175,1.83205
Small_Proximal,47.6277,0.373816,0.307674,0.212309
Small_Distal,47.6277,5.83277,0.951249,1.25376
Thumb_Distal,47.9125,18.9017,2.09286,1.56113
Index_Middle,47.9125,11.9949,1.91262,1.74496
Small_Proximal,47.9125,0.494773,0.238652,0.366281
Small_Distal,47.9125,5.687,1.28998,1.89807
Thumb_Distal,48.2065,18.9123,2.27252,1.51751
Index_Middle,48.2065,11.9133,2.44838,2.01223
Small_Proximal,48.2065,0.397975,0.38221,0.110903
Small_Distal,48.2065,5.84492,1.05275,1.19431
Thumb_Distal,48.453,3.67686,0.313575,0.0440572
Small_Proximal,48.453,2.19584,0.272673,2.17884
Small_Distal,48.453,2.24571,0.574331,2.17103
Thumb_Distal,48.7098,18.8994,2.10766,1.54145
Index_Middle,48.7098,11.9842,1.87052,1.83952
Small_Proximal,48.7098,0.508123,0.117392,0.494377
Small_Distal,48.7098,5.66996,1.22686,1.95477
Thumb_Distal,48.9948,18.9158,2.06064,1.56132
Index_Middle,48.9948,12.0238,1.77247,1.71693
Small_Proximal,48.9948,0.532494,0.0270351,0.531807
Small_Distal,48.9948,5.61524,1.19533,2.09832
Thumb_Distal,49.2595,18.8839,2.22019,1.47983
Index_Middle,49.2595,11.897,2.26021,1.91351
Small_Proximal,49.2595,0.513757,0.511958,0.0429604
Small_Distal,49.2595,5.75694,1.33329,1.4036
Thumb_Distal,49.5252,18.8906,2.25702,1.46082
Index_Middle,49.5252,11.8796,2.35928,1.98375
Small_Proximal,49.5252,0.496625,0.48349,0.113462
Small_Distal,49.5252,5.78382,1.23884,1.28219
Thumb_Distal,49.8024,18.8721,2.16603,1.45893
Index_Middle,49.8024,11.9025,2.04851,1.86484
Small_Proximal,49.8024,0.591564,0.540852,0.140739
Small_Distal,49.8024,5.689,1.53222,1.65988
Thumb_Distal,50.1064,18.8856,2.08204,1.49342
Index_Middle,50.1064,11.9687,1.73875,1.85233
Small_Proximal,50.1064,0.606922,0.188653,0.576857
Small_Distal,50.1064,5.59639,1.41983,2.07535
Thumb_Distal,50.4162,19.3077,2.43956,1.15126
Index_Middle,50.4162,11.9602,2.44973,2.3608
Small_Proximal,50.4162,0.586962,0.58695,0.00378152
Small_Distal,50.4162,6.04351,1.43087,1.33629
Thumb_Distal,50.7183,18.8756,2.2557,1.42725
Index_Middle,50.7183,11.8588,2.2836,2.04343
Small_Proximal,50.7183,0.572432,0.570824,0.0428822
Small_Distal,50.7183,5.73695,1.40745,1.33114
Thumb_Distal,50.9952,18.9483,2.09112,1.52763
Index_Middle,50.9952,12.0331,1.75659,1.87483
Small_Proximal,50.9952,0.614919,0.121726,0.596142
Small_Distal,50.9952,5.5702,1.34575,2.04707
Thumb_Distal,51.2761,18.8754,2.29012,1.40692
Index_Middle,51.2761,11.8376,2.40029,2.05987
Small_Proximal,51.2761,0.562013,0.531579,0.182436
Small_Distal,51.2761,5.74929,1.28324,1.19703
Thumb_Distal,51.5145,18.8704,2.2818,1.38178
Index_Middle,51.5145,11.8256,2.36972,2.05865
Small_Proximal,51.5145,0.589263,0.561045,0.180163
Small_Distal,51.5145,5.73561,1.33954,1.22478
Thumb_Distal,51.7875,18.9052,2.11635,1.47225
Index_Middle,51.7875,11.9636,1.87663,1.80567
Small_Proximal,51.7875,0.651845,0.227354,0.321176
Small_Distal,51.7875,5.56449,1.35597,1.89785
Thumb_Distal,52.0264,18.9934,2.16225,1.47607
Index_Middle,52.0264,12.019,1.97336,1.90481
Small_Proximal,52.0264,0.654516,0.418949,0.257514
Small_Distal,52.0264,5.60707,1.49731,1.7335
Thumb_Distal,52.3032,18.8564,2.27635,1.36687
Index_Middle,52.3032,11.8133,2.33336,2.01858
Small_Proximal,52.3032,0.634111,0.602957,0.196314
Small_Distal,52.3032,5.70053,1.41602,1.26853
Thumb_Distal,52.5867,18.9679,2.22483,1.44987
Index_Middle,52.5867,11.9624,2.2549,1.80968
Small_Proximal,52.5867,0.641203,0.549691,0.208798
Small_Distal,52.5867,5.63978,1.40018,1.38846
Thumb_Distal,52.8909,20.0769,3.50164,0.664264
Index_Middle,52.8909,12.0251,3.64923,3.66608
Small_Distal,52.8909,7.09141,0.620349,0.514179
Thumb_Distal,53.1436,18.8566,2.31787,1.34562
Index_Middle,53.1436,11.7914,2.41237,2.13608
