Experiment conducted at: 2024-01-12 14:54:39
Body Name,Time,normal,tangent1,tangent2
Ring_Distal,12.0165,11.4834,11.0555,3.10552
Small_Distal,12.0165,86.9716,39.5658,77.4507
Thumb_Distal,12.2251,1.20829,0.678958,0.999489
Thumb_Distal,12.5242,13.9136,3.35304,11.2608
Index_Middle,12.5242,14.2367,1.65192,6.46409
Thumb_Distal,12.8929,15.6292,3.20569,11.4609
Index_Middle,12.8929,15.4084,2.52059,7.06738
Thumb_Distal,13.2265,20.5319,12.4683,2.11527
Index_Distal,13.2265,12.6844,7.69017,3.6796
Small_Distal,13.2265,7.4917,4.68431,1.18932
Thumb_Distal,13.5792,22.3987,1.72012,5.79195
Index_Middle,13.5792,16.1681,0.635498,6.49462
Small_Distal,13.5792,5.85875,2.15318,5.44874
Thumb_Distal,13.9084,22.0556,0.0502595,8.76309
Index_Middle,13.9084,17.6244,0.262169,4.61181
Small_Distal,13.9084,0.85193,0.0625213,0.0664361
Small_Distal,13.9084,0.64203,0.0357633,0.0428255
Small_Distal,13.9084,0.843091,0.0621927,0.112281
Small_Distal,13.9084,0.861453,0.0989976,0.0562053
Small_Distal,13.9084,0.835212,0.0257785,0.0843857
Thumb_Distal,14.2431,22.038,0.234994,8.64371
Index_Middle,14.2431,17.5533,1.51152,4.24787
Small_Distal,14.2431,1.05661,0.0701854,0.15733
Small_Distal,14.2431,1.04441,0.0125328,0.103528
Small_Distal,14.2431,1.01179,0.0702734,0.182674
Small_Distal,14.2431,0.904801,0.1143,0.0956634
Thumb_Distal,14.566,21.9145,0.0869072,8.33719
Index_Middle,14.566,17.3352,1.28172,4.30835
Small_Distal,14.566,1.02798,0.0471066,0.182187
Small_Distal,14.566,1.0114,0.0074896,0.145526
Small_Distal,14.566,0.942473,0.091122,0.141352
Small_Distal,14.566,1.06394,0.00417593,0.199356
Thumb_Distal,14.9178,21.9918,0.34553,8.37949
Index_Middle,14.9178,17.3618,1.72216,3.7558
Small_Distal,14.9178,1.10497,0.109078,0.0965164
Small_Distal,14.9178,1.10453,0.0348349,0.0384282
Small_Distal,14.9178,1.0351,0.109428,0.11734
Small_Distal,14.9178,0.86858,0.154765,0.0169143
Thumb_Distal,15.2449,21.7844,1.5462,7.42817
Index_Middle,15.2449,15.2132,2.84536,0.0504889
Index_Distal,15.2449,1.36518,0.952696,0.977798
Small_Distal,15.2449,1.21494,0.314203,0.406616
Small_Distal,15.2449,1.22816,0.298977,0.452813
Small_Distal,15.2449,1.19045,0.34309,0.357425
Small_Distal,15.2449,0.884306,0.388119,0.447831
Thumb_Distal,15.5331,21.8572,2.96189,7.07486
Index_Middle,15.5331,13.4472,3.43943,2.86075
Index_Distal,15.5331,2.85717,2.39103,0.752095
Small_Distal,15.5331,1.82527,0.785161,1.64777
Small_Distal,15.5331,1.68032,0.755083,1.50111
Small_Distal,15.5331,1.33759,0.593389,1.19877
Thumb_Distal,15.8611,21.5123,2.08651,7.08008
Index_Middle,15.8611,14.3048,2.60834,0.242316
Index_Distal,15.8611,1.9119,1.41573,1.28494
Small_Distal,15.8611,2.33074,0.526647,0.666281
Small_Distal,15.8611,2.27537,0.569863,0.624874
Thumb_Distal,16.144,21.6967,3.59581,6.68583
Index_Middle,16.144,12.3996,3.56544,3.06794
Index_Distal,16.144,3.56625,2.59513,0.3323
Small_Distal,16.144,2.5533,0.934828,2.37602
Small_Distal,16.144,2.43608,0.953047,2.24192
Thumb_Distal,16.4629,21.3596,2.09455,6.91448
Index_Middle,16.4629,14.2498,2.47417,0.21604
Index_Distal,16.4629,1.79795,1.23926,1.30263
Small_Distal,16.4629,2.32257,0.37417,0.34113
Small_Distal,16.4629,2.30776,0.410331,0.296546
Thumb_Distal,16.7623,21.515,1.48323,7.09854
Index_Middle,16.7623,15.4009,2.17285,1.74189
Index_Distal,16.7623,0.894377,0.59175,0.670629
Small_Distal,16.7623,2.3699,0.198439,0.0505286
Small_Distal,16.7623,2.22831,0.207547,0.0704614
Thumb_Distal,17.1105,21.4255,3.33678,6.50184
Index_Middle,17.1105,12.5604,3.38118,1.72505
Index_Distal,17.1105,3.20136,1.9256,0.182677
Small_Distal,17.1105,4.91209,1.24853,3.26453
Thumb_Distal,17.4411,21.424,1.35203,6.98572
Index_Middle,17.4411,15.5463,1.79641,2.46261
Index_Distal,17.4411,0.697598,0.506533,0.479653
Small_Distal,17.4411,4.56606,0.0430904,0.732408
Thumb_Distal,17.7864,21.1941,0.77339,7.17066
Index_Middle,17.7864,16.2822,1.24411,4.18172
Small_Distal,17.7864,4.35102,0.477785,1.83472
Thumb_Distal,18.1053,21.1907,3.34325,6.29026
Index_Middle,18.1053,12.4238,3.18084,0.808999
Index_Distal,18.1053,3.09721,1.6085,0.0668014
Small_Distal,18.1053,4.92955,0.723709,2.4167
Thumb_Distal,18.417,20.9506,2.47856,6.33842
Index_Middle,18.417,13.6129,2.41483,0.0683968
Index_Distal,18.417,1.87801,1.29959,1.35571
Small_Distal,18.417,4.78504,0.454991,0.109197
Thumb_Distal,18.7011,21.0077,1.72387,6.58018
Index_Middle,18.7011,14.7557,1.8802,1.99456
Index_Distal,18.7011,0.99229,0.643523,0.755326
Small_Distal,18.7011,4.62524,0.0719007,0.942765
Thumb_Distal,19.0166,21.1306,3.68875,6.02046
Index_Middle,19.0166,11.9694,3.45122,1.63461
Index_Distal,19.0166,3.33847,1.79843,0.112493
Small_Distal,19.0166,5.06222,0.877888,2.97809
Thumb_Distal,19.3388,20.7569,2.9767,5.94572
Index_Middle,19.3388,12.7641,2.34026,0.57558
Index_Distal,19.3388,2.37498,1.80323,1.26444
Small_Distal,19.3388,4.92568,0.418773,0.492531
Thumb_Distal,19.6716,20.8387,3.48711,5.86164
Index_Middle,19.6716,12.0978,2.96292,0.653636
Index_Distal,19.6716,2.99089,1.57731,0.187239
Small_Distal,19.6716,5.02193,0.356794,1.54257
Thumb_Distal,20.0157,20.806,3.90997,5.67924
Index_Middle,20.0157,11.4284,3.34384,1.18586
Index_Distal,20.0157,3.49438,1.64946,0.0698063
Small_Distal,20.0157,5.11753,0.418646,2.16902
Thumb_Distal,20.3927,20.7506,3.94758,5.60062
Index_Middle,20.3927,11.3616,3.2613,1.18639
Index_Distal,20.3927,3.4898,1.7083,0.0443205
Small_Distal,20.3927,5.13821,0.361767,2.0628
Thumb_Distal,20.7425,20.5109,2.93097,5.7002
Index_Middle,20.7425,12.7605,2.22499,0.183685
Index_Distal,20.7425,2.11347,1.56149,1.42427
Small_Distal,20.7425,4.95301,0.108184,0.328612
Thumb_Distal,21.0396,20.5503,3.46027,5.54136
Index_Middle,21.0396,11.9935,2.64556,0.691909
Index_Distal,21.0396,2.76713,1.69639,0.691406
Small_Distal,21.0396,5.06894,0.176273,0.769611
Thumb_Distal,21.3825,20.7723,3.82841,5.53041
Index_Middle,21.3825,11.6105,3.38665,1.68619
Index_Distal,21.3825,3.21855,1.72473,0.0152453
Small_Distal,21.3825,5.16847,0.604357,2.42008
Thumb_Distal,21.6812,20.7018,2.09287,5.81564
Index_Middle,21.6812,14.2686,1.80226,1.95771
Index_Distal,21.6812,0.877351,0.640347,0.59975
Small_Distal,21.6812,4.91845,0.505552,1.53581
Thumb_Distal,22.0403,20.3492,2.7182,5.54359
Index_Middle,22.0403,13.0346,2.19181,0.342032
Index_Distal,22.0403,1.67812,1.1786,1.19455
Small_Distal,22.0403,4.95372,0.122811,0.784933
Thumb_Distal,22.3533,20.5259,2.08196,5.75407
Index_Middle,22.3533,14.1785,1.82442,2.04602
Index_Distal,22.3533,0.829972,0.53388,0.635472
Small_Distal,22.3533,4.87585,0.578024,1.72431
Thumb_Distal,22.658,20.404,2.34906,5.57742
Index_Middle,22.658,13.7046,1.90546,1.50158
Index_Distal,22.658,1.11024,0.763569,0.805973
Small_Distal,22.658,4.93565,0.503475,1.5288
Thumb_Distal,22.9119,20.221,3.45804,5.187
Index_Middle,22.9119,11.8644,2.39162,0.530156
Index_Distal,22.9119,2.52558,1.65887,1.05386
Small_Distal,22.9119,5.11826,0.11458,0.115011
Thumb_Distal,23.2097,20.4388,4.08753,5.08938
Index_Middle,23.2097,11.0681,3.2208,1.78104
Index_Distal,23.2097,3.3191,1.85615,0.0979139
Small_Distal,23.2097,5.27338,0.334405,1.99431
Thumb_Distal,23.5188,20.3594,4.13592,5.03368
Index_Middle,23.5188,10.9405,3.24062,1.34515
Index_Distal,23.5188,3.36845,1.65165,0.150298
Small_Distal,23.5188,5.27104,0.105645,1.75546
Thumb_Distal,23.8184,20.178,2.489,5.35903
Index_Middle,23.8184,13.3849,1.90292,1.3668
Index_Distal,23.8184,1.17087,0.802605,0.852504
Small_Distal,23.8184,4.96074,0.595011,1.65868
Thumb_Distal,24.1856,20.1085,1.46487,5.84624
Index_Middle,24.1856,14.9308,0.889954,4.57233
Small_Distal,24.1856,4.6122,1.49336,3.53481
Thumb_Distal,24.5412,20.0702,1.53617,5.71751
Index_Middle,24.5412,14.8242,0.999783,4.32634
Small_Distal,24.5412,4.67043,1.4512,3.41884
Thumb_Distal,24.891,20.2793,2.20523,5.5536
Index_Middle,24.891,13.9424,1.839,1.72626
Index_Distal,24.891,0.860467,0.659158,0.553094
Small_Distal,24.891,4.8333,0.559015,1.57243
Thumb_Distal,25.2227,20.0399,3.51271,4.9283
Index_Middle,25.2227,11.7592,2.53517,0.31716
Index_Distal,25.2227,2.41695,1.36789,0.445428
Small_Distal,25.2227,5.16212,0.310241,0.0897395
Thumb_Distal,25.5216,20.0293,1.61342,5.62483
Index_Middle,25.5216,14.7258,1.31905,3.68988
Small_Distal,25.5216,4.69898,1.20616,2.87857
Thumb_Distal,25.857,20.2903,1.73523,5.68809
Index_Middle,25.857,14.7303,1.91163,2.4379
Index_Distal,25.857,0.158475,0.109799,0.114275
Small_Distal,25.857,4.74351,0.626183,1.68752
Thumb_Distal,26.1723,20.0693,3.15515,5.08948
Index_Middle,26.1723,12.2388,4.65806,0.947469
Index_Distal,26.1723,1.89169,1.35568,0.463085
Small_Distal,26.1723,5.0534,0.592395,0.263283
Thumb_Distal,26.4812,20.0598,3.69189,4.80963
Index_Middle,26.4812,11.5602,2.79201,0.703048
Index_Distal,26.4812,2.52864,1.4073,0.173001
Small_Distal,26.4812,5.21991,0.179993,0.789716
Thumb_Distal,26.817,20.3948,1.99525,5.12019
Index_Middle,26.817,14.5802,2.12881,2.05127
Index_Distal,26.817,0.0149216,0.0118204,0.00910675
Small_Distal,26.817,5.12536,0.761227,1.76
Thumb_Distal,27.1532,20.0514,2.14676,5.11916
Index_Middle,27.1532,14.043,2.11812,1.68164
Index_Distal,27.1532,0.344104,0.228322,0.257443
Small_Distal,27.1532,4.99651,0.670423,1.64833
Thumb_Distal,27.5028,19.8977,1.83449,5.28129
Index_Middle,27.5028,14.4188,1.77428,2.71008
Small_Distal,27.5028,4.8297,0.95991,2.24578
Thumb_Distal,27.8768,20.1754,1.86796,5.4231
Index_Middle,27.8768,14.592,2.08047,2.17
Index_Distal,27.8768,0.0848583,0.0365002,0.0766072
Small_Distal,27.8768,4.81569,0.65825,1.65687
Thumb_Distal,28.1799,19.9561,1.9199,5.18956
Index_Middle,28.1799,14.3804,2.07839,2.09897
Small_Distal,28.1799,4.89926,0.736729,1.72872
Thumb_Distal,28.5005,19.9018,1.94894,5.135
Index_Middle,28.5005,14.3118,2.14144,1.94303
Small_Distal,28.5005,4.9071,0.697079,1.62738
Thumb_Distal,28.8413,19.8716,1.98841,5.0724
Index_Middle,28.8413,14.2516,2.22292,1.7574
Small_Distal,28.8413,4.92876,0.650268,1.50444
Thumb_Distal,29.217,19.8492,2.0423,4.9801
Index_Middle,29.217,14.178,2.32839,1.50793
Small_Distal,29.217,4.96861,0.596253,1.34589
Thumb_Distal,29.606,20.2042,2.28842,4.62809
Index_Middle,29.606,14.188,2.57948,1.05333
Small_Distal,29.606,5.27624,0.573128,1.24436
Thumb_Distal,29.9765,19.8516,2.16123,4.82818
Index_Middle,29.9765,14.0717,2.55106,1.04177
Small_Distal,29.9765,5.0587,0.478194,1.03612
Thumb_Distal,30.3246,19.8534,2.2197,4.74452
Index_Middle,30.3246,14.0186,2.63214,0.86467
Small_Distal,30.3246,5.10604,0.449041,0.944004
Thumb_Distal,30.6873,19.9003,2.30343,4.61704
Index_Middle,30.6873,13.9705,2.7304,0.644648
Small_Distal,30.6873,5.18915,0.429662,0.848987
Thumb_Distal,31.0916,19.9745,2.17417,4.917
Index_Middle,31.0916,14.2215,2.63721,0.948678
Small_Distal,31.0916,5.004,0.415716,0.864115
Thumb_Distal,31.4049,19.6749,2.31059,4.56254
Index_Middle,31.4049,13.8066,2.68457,0.638369
Small_Distal,31.4049,5.12664,0.482493,0.894897
Thumb_Distal,31.7052,19.6648,2.32443,4.57637
Index_Middle,31.7052,13.8021,2.72249,0.589554
Small_Distal,31.7052,5.12007,0.454717,0.838147
Thumb_Distal,32.0354,19.6439,2.37297,4.48892
Index_Middle,32.0354,13.7387,2.7581,0.484049
Small_Distal,32.0354,5.15636,0.465318,0.818537
Thumb_Distal,32.3741,19.8562,2.31513,4.69968
Index_Middle,32.3741,14.0154,2.76408,0.62007
Small_Distal,32.3741,5.07565,0.41822,0.75557
Thumb_Distal,32.7236,19.5569,2.41398,4.44106
Index_Middle,32.7236,13.6555,2.77823,0.426683
Small_Distal,32.7236,5.14969,0.481077,0.812685
Thumb_Distal,33.0608,19.5166,2.45619,4.36674
Index_Middle,33.0608,13.5858,2.8021,0.350232
Small_Distal,33.0608,5.17566,0.49554,0.810935
Thumb_Distal,33.3458,19.4777,2.48678,4.30861
Index_Middle,33.3458,13.5292,2.80712,0.31301
Small_Distal,33.3458,5.19112,0.518575,0.831288
Thumb_Distal,33.6858,19.464,2.5315,4.24903
Index_Middle,33.6858,13.4801,2.86363,0.187162
Small_Distal,33.6858,5.2214,0.502895,0.7671
Thumb_Distal,34.0236,19.4292,2.59038,4.13277
Index_Middle,34.0236,13.3914,2.89171,0.076969
Small_Distal,34.0236,5.26962,0.529893,0.770257
Thumb_Distal,34.3868,19.3897,2.60404,4.13265
Index_Middle,34.3868,13.3643,2.90116,0.0660428
Small_Distal,34.3868,5.25691,0.531564,0.763679
Thumb_Distal,34.739,19.3392,2.61949,4.10655
Index_Middle,34.739,13.3216,2.88362,0.0852439
Small_Distal,34.739,5.24873,0.563673,0.809401
Thumb_Distal,35.0354,19.5374,2.58165,4.26503
Index_Middle,35.0354,13.5587,2.89257,0.18815
Small_Distal,35.0354,5.19322,0.532602,0.7627
Thumb_Distal,35.3741,19.5793,2.64654,4.16572
Index_Middle,35.3741,13.5298,2.94267,0.0764806
Small_Distal,35.3741,5.25282,0.543425,0.751355
Thumb_Distal,35.7449,19.2255,2.73436,3.90451
Index_Middle,35.7449,13.1309,2.92805,0.0830752
Small_Distal,35.7449,5.31762,0.624342,0.844669
Thumb_Distal,36.0687,19.1975,2.73869,3.91594
Index_Middle,36.0687,13.1215,2.92547,0.0750021
Small_Distal,36.0687,5.2979,0.632758,0.842523
Thumb_Distal,36.4199,19.1949,2.72472,3.97718
Index_Middle,36.4199,12.8358,4.09462,0.165945
Small_Distal,36.4199,5.25111,0.678928,0.933329
Thumb_Distal,36.7634,16.6011,1.2414,10.7005
Index_Middle,36.7634,15.918,1.71455,5.59716
Thumb_Distal,37.1291,18.8446,2.75974,3.9013
Index_Middle,37.1291,12.5528,4.00839,0.120979
Small_Distal,37.1291,5.19682,0.772298,1.05969
Thumb_Distal,37.5213,19.4097,3.11661,3.491
Index_Middle,37.5213,12.5385,4.50884,1.04326
Small_Distal,37.5213,5.67337,0.610685,0.565529
Thumb_Distal,37.8668,18.9307,2.86033,3.83427
Index_Middle,37.8668,12.5054,4.20537,0.513091
Small_Distal,37.8668,5.28588,0.685182,0.745713
Thumb_Distal,38.2115,18.8102,2.88442,3.7717
Index_Middle,38.2115,12.3984,4.14516,0.458089
Small_Distal,38.2115,5.27837,0.760358,0.862004
Thumb_Distal,38.6291,18.7339,2.88298,3.81064
Index_Middle,38.6291,12.3732,4.0986,0.336047
Small_Distal,38.6291,5.23823,0.808331,0.953203
Thumb_Distal,38.9534,18.663,2.90138,3.78337
Index_Middle,38.9534,12.3123,4.06678,0.29331
Small_Distal,38.9534,5.2325,0.854794,1.02566
Thumb_Distal,39.2925,19.2744,3.33598,3.21872
Index_Middle,39.2925,12.2776,4.39639,0.841696
Small_Distal,39.2925,5.80845,0.922588,1.06145
Thumb_Distal,39.6603,18.5384,2.93825,3.74654
Index_Middle,39.6603,12.2044,4.03022,0.249178
Small_Distal,39.6603,5.21917,0.92424,1.11342
Thumb_Distal,40.0104,18.471,2.98789,3.65692
Index_Middle,40.0104,12.0982,4.03182,0.306222
Small_Distal,40.0104,5.25338,0.960192,1.14796
Thumb_Distal,40.3925,18.3971,2.98333,3.69128
Index_Middle,40.3925,12.0696,4.00485,0.247363
Small_Distal,40.3925,5.2126,0.986689,1.17722
Thumb_Distal,40.7325,19.3837,3.64096,2.83779
Index_Middle,40.7325,12.0268,4.61105,1.34033
Small_Distal,40.7325,6.10418,0.988338,0.966112
Thumb_Distal,41.0889,18.3525,3.08004,3.57669
Index_Middle,41.0889,11.9275,4.09578,0.48166
Small_Distal,41.0889,5.28349,0.982573,1.06723
Thumb_Distal,41.4873,18.4274,3.15509,3.51669
Index_Middle,41.4873,11.9222,4.12963,0.50622
Small_Distal,41.4873,5.35569,1.02618,1.11169
Thumb_Distal,41.8054,18.3278,3.0926,3.69277
Index_Middle,41.8054,11.9095,4.2587,0.746718
Small_Distal,41.8054,5.23794,0.851001,0.706954
Thumb_Distal,42.1983,18.0188,2.9831,3.80472
Index_Middle,42.1983,11.8589,3.93791,0.111234
Small_Distal,42.1983,5.04709,1.07448,1.22848
Thumb_Distal,42.4821,18.1222,3.08036,3.69059
Index_Middle,42.4821,11.786,4.16422,0.629106
Small_Distal,42.4821,5.16917,0.938216,0.828833
Thumb_Distal,42.8676,18.1211,3.21289,3.47004
Index_Middle,42.8676,11.6472,4.12396,0.580449
Small_Distal,42.8676,5.31372,1.08836,1.10303
Thumb_Distal,43.2247,17.9509,3.08951,3.69601
Index_Middle,43.2247,11.67,4.11774,0.564286
Small_Distal,43.2247,5.11838,0.996419,0.896877
Thumb_Distal,43.5528,18.0968,3.16399,3.65134
Index_Middle,43.5528,11.7052,4.21626,0.716563
Small_Distal,43.5528,5.20474,0.985124,0.796083
Thumb_Distal,43.9195,18.0218,3.00617,4.00129
Index_Middle,43.9195,11.8946,4.13224,0.350991
Small_Distal,43.9195,4.95477,0.963438,0.831571
Thumb_Distal,44.2564,18.2735,3.31929,3.53419
Index_Middle,44.2564,11.7045,4.28565,0.725368
Small_Distal,44.2564,5.36982,1.07996,0.927656
Thumb_Distal,44.563,17.6794,3.10706,3.69407
Index_Middle,44.563,11.4743,4.07066,0.535314
Small_Distal,44.563,5.03964,1.06912,0.940215
Thumb_Distal,44.8882,18.8158,3.68938,3.1097
Index_Middle,44.8882,11.6986,4.5093,1.11827
Small_Distal,44.8882,5.82955,1.2271,1.04365
Thumb_Distal,45.2706,17.5472,3.09164,3.78962
Index_Middle,45.2706,11.4059,4.11741,0.605262
Small_Distal,45.2706,4.96084,1.02085,0.792158
Thumb_Distal,45.5767,17.292,3.0789,3.7304
Index_Middle,45.5767,11.228,3.98339,0.427051
Small_Distal,45.5767,4.90895,1.12414,1.02969
Thumb_Distal,45.9354,17.6029,3.16396,3.77488
Index_Middle,45.9354,11.3066,4.35261,1.19422
Small_Distal,45.9354,5.01758,0.951914,0.520355
Thumb_Distal,46.2567,17.4242,3.01879,4.00135
Index_Middle,46.2567,11.3677,4.31959,1.08624
Small_Distal,46.2567,4.79056,0.869195,0.413014
Thumb_Distal,46.5304,17.1627,3.00561,3.85604
Index_Middle,46.5304,11.1825,4.13955,0.876699
Small_Distal,46.5304,4.75437,1.01331,0.748557
Thumb_Distal,46.8625,17.1307,3.00031,3.86168
Index_Middle,46.8625,11.1659,4.16131,0.936656
Small_Proximal,46.8625,0,0,0
Small_Distal,46.8625,4.73096,0.992204,0.684992
Thumb_Distal,47.1541,17.3655,2.79468,3.98235
Index_Middle,47.1541,11.5774,3.76351,0.262446
Small_Proximal,47.1541,0.149123,0.0408833,0.143409
Small_Distal,47.1541,4.51732,1.32544,1.4164
Thumb_Distal,47.4531,17.1623,3.00095,3.79024
Index_Middle,47.4531,11.177,4.09315,0.911849
Small_Proximal,47.4531,0.0516824,0.044437,0.0263898
Small_Distal,47.4531,4.72764,1.11595,0.817417
Thumb_Distal,47.7919,17.0609,2.92208,3.84262
Index_Middle,47.7919,11.1827,4.00553,0.796126
Small_Proximal,47.7919,0.0908772,0.0883494,0.0212849
Small_Distal,47.7919,4.61399,1.17865,0.878242
Thumb_Distal,48.108,17.5389,2.93305,3.48376
Index_Middle,48.108,11.4102,3.60869,0.510805
Small_Proximal,48.108,0.305004,0.0397174,0.302407
Small_Distal,48.108,4.7571,1.59752,1.82919
Thumb_Distal,48.4282,17.083,2.90588,3.77108
Index_Middle,48.4282,11.1908,3.92027,0.83388
Small_Proximal,48.4282,0.155452,0.126395,0.0904959
Small_Distal,48.4282,4.59087,1.29612,0.991096
Thumb_Distal,48.7534,17.3935,3.08081,3.56875
Index_Middle,48.7534,11.2603,3.9709,0.865883
Small_Proximal,48.7534,0.149494,0.0986101,0.112358
Small_Distal,48.7534,4.82709,1.39708,1.19667
Thumb_Distal,49.0707,16.9298,2.87729,3.8297
Index_Middle,49.0707,11.1374,3.96114,0.797876
Small_Proximal,49.0707,0.135988,0.135745,0.00812312
Small_Distal,49.0707,4.50174,1.22871,0.87268
Thumb_Distal,49.392,17.8812,3.21816,3.21723
Index_Middle,49.392,11.4248,3.82803,0.800096
Small_Proximal,49.392,0.277782,0.138808,0.240614
Small_Distal,49.392,5.07369,1.75481,1.77014
Thumb_Distal,49.6927,17.1177,2.8147,3.69064
Index_Middle,49.6927,11.2952,3.61126,0.585886
Small_Proximal,49.6927,0.288159,0.119416,0.26225
Small_Distal,49.6927,4.47792,1.54868,1.51474
Thumb_Distal,49.9782,17.6081,3.24295,3.32933
Index_Middle,49.9782,11.3026,3.91616,0.754791
Small_Proximal,49.9782,0.159556,0.0607105,0.147555
Small_Distal,49.9782,5.0076,1.58469,1.60288
Thumb_Distal,50.2804,17.3316,2.91478,3.48536
Index_Middle,50.2804,11.3076,3.637,0.743285
Small_Proximal,50.2804,0.354421,0.236452,0.264017
Small_Distal,50.2804,4.62518,1.74557,1.57702
Small_Proximal,51.1047,3.37084,1.82849,1.09105
Small_Proximal,51.5979,3.50903,1.93264,0.561737
Small_Proximal,52.0791,3.57351,1.97593,0.497041
Small_Proximal,52.5469,3.63001,2.00725,0.432952
Small_Proximal,53.0275,3.66729,2.02761,0.380444
Small_Proximal,53.586,3.6942,2.04549,0.338369
Small_Proximal,54.0816,4.19224,0.657605,0.276201
Small_Proximal,54.5355,4.19997,0.661051,0.271184
Small_Proximal,55.0377,4.25512,0.672336,0.267223
Small_Proximal,55.5301,4.24051,0.669011,0.266631
Small_Proximal,55.9926,4.23381,0.666441,0.251108
Small_Proximal,56.5342,4.30142,0.678446,0.321968
Small_Proximal,57.031,4.2522,0.668744,0.234956
Small_Proximal,57.5716,4.26051,0.669733,0.220976
Small_Proximal,58.0983,4.28739,0.674305,0.203664
Small_Proximal,58.5982,4.34019,0.684065,0.268817
Small_Proximal,59.1162,4.3174,0.679339,0.192625
Small_Proximal,59.6184,4.28753,0.672823,0.174225
Small_Proximal,60.1035,4.31593,0.676602,0.228017
Small_Proximal,60.6253,4.31759,0.677461,0.118596
Small_Proximal,61.1385,4.34173,0.681391,0.147154
Small_Proximal,61.5747,4.31777,0.676115,0.137729
Small_Proximal,62.0593,4.28069,0.663976,0.21231
Small_Proximal,62.6034,4.40178,0.691002,0.194295
Small_Proximal,63.129,4.34387,0.679765,0.100234
Small_Proximal,63.6109,4.4055,0.690563,0.0928422
Small_Proximal,64.1016,4.38315,0.685652,0.0943713
Small_Proximal,64.6347,4.37153,0.682762,0.0680356
Small_Proximal,65.14,4.40372,0.688508,0.0733392
Small_Proximal,65.6031,4.39251,0.685483,0.0252418
Small_Proximal,66.0738,4.43439,0.69332,0.0804219
Small_Proximal,66.5632,4.39241,0.684559,0.0387256
Small_Proximal,67.107,4.4014,0.685541,0.0253408
Small_Proximal,67.6134,4.51024,0.705185,0.161414
Small_Proximal,68.184,4.44954,0.693581,0.0215495
Small_Proximal,68.6965,4.48941,0.70073,0.0730502
Small_Proximal,69.25,4.44165,0.690742,0.0209321
